id,version,"created_at","updated_at",user_id,description_id,rss_log_id,num_views,"last_view",north,south,west,east,high,low,ok_for_export,"notes","name","scientific_name",locked
12673,1,"2015-11-10 00:15:45","2015-11-10 00:15:45",7681,NULL,252532,20,"2018-05-09 07:05:42",36.5275,36.5248,-121.868,-121.866,NULL,NULL,1,"","Santa Lucia Preserve, Carmel, California, USA","USA, California, Carmel, Santa Lucia Preserve",0
12697,1,"2015-11-14 21:43:47","2015-11-14 21:43:47",7674,NULL,253111,345,"2018-09-05 04:36:10",37.8814,37.8814,-122.249,-122.249,NULL,NULL,1,"","1597 Olympus Ave., Berkeley, Alameda Co, California, USA","USA, California, Alameda Co, Berkeley, 1597 Olympus Ave.",0
12714,2,"2015-11-18 20:46:15","2015-12-12 03:59:35",7618,NULL,253533,16,"2017-02-06 10:19:22",37.8722,37.8708,-122.264,-122.261,NULL,NULL,1,"","VLSB, UC Berkeley, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, UC Berkeley, VLSB",0
12725,1,"2015-11-22 02:18:21","2015-11-22 02:18:21",911,NULL,253809,32,"2018-06-02 16:33:54",36.9701,36.9691,-122.047,-122.046,NULL,NULL,1,"","Intersection of Bay St. and Escalona Ave., Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Intersection of Bay St. and Escalona Ave.",0
12726,1,"2015-11-22 03:08:56","2015-11-22 03:08:56",911,NULL,253815,23,"2018-04-15 06:13:34",37.0192,37.0148,-122.047,-122.034,NULL,NULL,1,"","Powder Mill Trail, Henry Cowell Redwoods State Park, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Henry Cowell Redwoods State Park, Powder Mill Trail",0
12734,1,"2015-11-24 21:52:16","2015-11-24 21:52:16",911,NULL,254100,40,"2018-04-22 11:12:13",37.0199,37.0004,-122.08,-122.052,NULL,NULL,1,"","Upper Campus, University of California at Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California at Santa Cruz, Upper Campus",0
12738,1,"2015-11-26 22:00:21","2015-11-26 22:00:21",5549,NULL,254177,4,"2018-01-24 01:31:43",36.9999,36.9972,-122.064,-122.062,NULL,NULL,1,"","Science Hill, University of California Santa Cruz, California, USA","USA, California, University of California Santa Cruz, Science Hill",0
12746,3,"2015-11-28 00:09:13","2015-12-03 18:30:13",7041,NULL,254265,21,"2017-09-02 09:13:42",37.405,37.3959,-121.941,-121.919,NULL,NULL,1,"","River Oaks Parkway, San Jose, California, USA","USA, California, San Jose, River Oaks Parkway",0
12749,1,"2015-11-29 07:38:46","2015-11-29 07:38:46",911,NULL,254367,9,"2018-06-13 20:20:49",36.9221,36.9195,-121.773,-121.768,NULL,NULL,1,"","Cesar Chavez Middle School, Watsonville, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Watsonville, Cesar Chavez Middle School",0
12753,2,"2015-11-29 18:26:46","2015-11-29 18:27:35",7041,NULL,254419,8,"2018-06-13 23:42:20",37.2162,37.2079,-122.16,-122.152,NULL,NULL,1,"","Waterman Gap, Boulder Creek, California, USA","USA, California, Boulder Creek, Waterman Gap",0
12755,1,"2015-11-29 22:48:26","2015-11-29 22:48:26",8084,NULL,254457,5,"2015-11-30 08:19:24",37.2044,37.2041,-121.864,-121.863,NULL,NULL,1,"Private lawn under the canopy of two oak trees. ","Webb Canyon Drive, San Jose, Santa Clara Co., California, USA","USA, California, Santa Clara Co., San Jose, Webb Canyon Drive",0
12757,1,"2015-11-29 23:27:57","2015-11-29 23:27:57",8084,NULL,254463,35,"2018-08-28 15:04:50",37.2434,37.2373,-121.875,-121.868,NULL,NULL,1,"","Almaden Lake Trial, San Jose, Santa Clara Co., California, USA","USA, California, Santa Clara Co., San Jose, Almaden Lake Trial",0
12759,1,"2015-11-30 19:26:01","2015-11-30 19:26:01",7720,NULL,254490,96,"2018-08-28 16:16:11",37.8684,37.8657,-122.252,-122.249,113,113,1,"","2425 warring st, berkeley, California, USA","USA, California, berkeley, 2425 warring st",0
12760,1,"2015-11-30 19:43:01","2015-11-30 19:43:01",941,NULL,254493,4,"2017-09-01 13:40:39",37.1262,37.0963,-122.061,-122.04,NULL,NULL,1,"","Lompico, California, USA","USA, California, Lompico",0
12771,1,"2015-12-02 05:03:05","2015-12-02 05:03:05",8088,NULL,254605,4,"2017-05-08 07:42:47",37.9057,37.8462,-122.327,-122.234,NULL,NULL,1,"","Mulford Hall, UC Berkeley Campus, Berkeley, California, USA","USA, California, Berkeley, UC Berkeley Campus, Mulford Hall",0
12778,1,"2015-12-04 19:46:22","2015-12-04 19:46:22",4468,NULL,254710,111,"2018-06-29 22:10:29",37.8571,37.8544,-122.258,-122.256,NULL,NULL,1,"","2450 Ashby Ave., Berkeley, California, USA","USA, California, Berkeley, 2450 Ashby Ave.",0
12795,2,"2015-12-07 20:30:10","2015-12-08 01:44:10",7361,NULL,255105,12,"2017-09-03 10:18:38",37.8817,37.8716,-122.282,-122.28,NULL,NULL,1,"","Giannini Hall, UC Berkeley, Berkeley, California, USA","USA, California, Berkeley, UC Berkeley, Giannini Hall",0
12796,1,"2015-12-08 02:47:18","2015-12-08 02:47:18",7716,NULL,255133,19,"2018-09-02 02:34:15",37.9057,37.8462,-122.327,-122.234,NULL,NULL,1,"","Lewis Hall, UC Berkeley campus, Berkeley, California, USA","USA, California, Berkeley, UC Berkeley campus, Lewis Hall",0
12797,2,"2015-12-08 04:43:13","2015-12-12 03:14:10",8131,NULL,255142,48,"2018-08-28 16:16:31",37.8987,37.8899,-122.307,-122.303,NULL,NULL,1,"","Albany Hill Park, Albany, California, USA","USA, California, Albany, Albany Hill Park",0
12798,1,"2015-12-08 05:03:30","2015-12-08 05:03:30",7716,NULL,255147,7,"2017-09-07 01:02:18",37.9057,37.8462,-122.327,-122.234,NULL,NULL,1,"","Hass, UC Berkeley campus, Berkeley, California, USA","USA, California, Berkeley, UC Berkeley campus, Hass",0
12799,1,"2015-12-08 18:13:16","2015-12-08 18:13:16",911,NULL,255177,56,"2018-09-05 11:57:52",37.1137,37.0939,-122.268,-122.262,NULL,NULL,1,"","Last Chance Rd., Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Last Chance Rd.",0
12807,2,"2015-12-11 05:17:05","2015-12-11 06:16:54",7041,NULL,255448,23,"2018-01-24 19:29:51",37.3243,37.3242,-122.204,-122.204,NULL,NULL,1,"","Vista Parking Lot, Skyline Blvd., Redwood City, San Mateo Co., California, USA","USA, California, San Mateo Co., Redwood City, Skyline Blvd., Vista Parking Lot",0
12837,1,"2015-12-15 02:41:55","2015-12-15 02:41:55",911,NULL,255811,82,"2018-08-25 03:12:56",37.0804,36.9881,-121.933,-121.829,NULL,NULL,1,"","Forest of Nisene Marks State Park, Aptos, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Aptos, Forest of Nisene Marks State Park",0
12840,1,"2015-12-15 17:58:02","2015-12-15 17:58:02",911,NULL,255874,9,"2018-04-02 08:17:03",36.9648,36.9493,-122.057,-122.024,NULL,NULL,1,"","Westcliff Drive, Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Westcliff Drive",0
12845,1,"2015-12-16 01:26:31","2015-12-16 01:26:31",354,NULL,255924,14,"2018-04-10 02:45:30",37.9382,37.8978,-122.324,-122.281,NULL,NULL,1,"","El Cerrito, California, USA","USA, California, El Cerrito",0
12849,1,"2015-12-16 02:05:40","2015-12-16 02:05:40",4468,NULL,255930,32,"2018-07-09 04:29:01",37.0505,37.0327,-122.167,-122.135,NULL,NULL,1,"","Bonny Doon, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Bonny Doon",0
12850,1,"2015-12-16 02:07:39","2015-12-16 02:07:39",4468,NULL,255931,12,"2018-03-26 16:30:34",37.7193,37.7166,-121.904,-121.901,NULL,NULL,1,"","Camp Parks, Dublin, California, USA","USA, California, Dublin, Camp Parks",0
12854,1,"2015-12-16 02:34:37","2015-12-16 02:34:37",4468,NULL,255935,15,"2017-07-06 06:23:07",37.4967,37.3866,-122.369,-122.265,NULL,NULL,1,"","near Skyline Boulevard vista parking lot, Redwood City, California, USA","USA, California, Redwood City, near Skyline Boulevard vista parking lot",0
12856,1,"2015-12-16 06:41:49","2015-12-16 06:41:49",1959,NULL,255953,20,"2017-10-30 20:13:23",37.3229,37.3221,-122.048,-122.046,NULL,NULL,1,"","De Anza College, Cupertino, California, USA","USA, California, Cupertino, De Anza College",0
12861,1,"2015-12-18 02:17:50","2015-12-18 02:17:50",4468,NULL,256112,5,"2017-07-10 04:58:35",37.8703,37.8692,-122.256,-122.255,NULL,NULL,1,"","Lawn by Kroeber Hall, UC Berkeley Campus, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, UC Berkeley Campus, Lawn by Kroeber Hall",0
12862,5,"2015-12-18 02:21:44","2015-12-18 02:51:30",4468,NULL,256113,18,"2018-01-10 18:25:43",37.8737,37.8729,-122.264,-122.264,NULL,NULL,1,"","in front of Morgan Hall, UC Berkeley Campus, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, UC Berkeley Campus, in front of Morgan Hall",0
12864,1,"2015-12-18 03:24:10","2015-12-18 03:24:10",4468,NULL,256118,10,"2017-09-17 17:30:17",37.8748,37.8687,-122.245,-122.228,NULL,NULL,1,"","Upper Fire Trail, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, Upper Fire Trail",0
12868,1,"2015-12-19 03:24:02","2015-12-19 03:24:02",7041,NULL,256170,9,"2018-06-06 14:17:23",37.3991,37.3729,-122.256,-122.244,NULL,NULL,1,"","Old La Honda Rd., Woodside, San Mateo Co, California, USA","USA, California, San Mateo Co, Woodside, Old La Honda Rd.",0
12869,1,"2015-12-19 04:38:08","2015-12-19 04:38:08",768,NULL,256180,30,"2018-07-09 20:01:51",38.2519,37.746,-123.071,-122.442,NULL,NULL,1,"","Five brooks trailhead, Pt Reyes, National Seashore, Marin Co. California, USA","USA, Marin Co. California, National Seashore, Pt Reyes, Five brooks trailhead",0
12871,1,"2015-12-19 05:48:22","2015-12-19 05:48:22",7041,NULL,256185,59,"2018-05-11 18:22:45",37.4285,37.4123,-122.239,-122.19,NULL,NULL,1,"","Sand Hill Rd., Menlo Park, San Mateo Co, California, USA","USA, California, San Mateo Co, Menlo Park, Sand Hill Rd.",0
12875,1,"2015-12-22 02:22:24","2015-12-22 02:22:24",8084,NULL,256374,10,"2018-05-26 20:18:39",37.2235,37.2117,-121.85,-121.839,NULL,NULL,1,"","Leland High School, San Jose, California, USA","USA, California, San Jose, Leland High School",0
12877,1,"2015-12-23 00:37:43","2015-12-23 00:37:43",911,NULL,256467,12,"2018-04-15 07:44:20",36.9922,36.9896,-122.066,-122.064,NULL,NULL,1,"","College 8, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, College 8",0
12881,1,"2015-12-23 05:32:33","2015-12-23 05:32:33",911,NULL,256490,20,"2018-04-17 20:59:06",37.0013,36.9986,-122.064,-122.061,NULL,NULL,1,"","Science Hill, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Science Hill",0
12883,1,"2015-12-23 17:44:44","2015-12-23 17:44:44",911,NULL,256523,7,"2018-04-16 13:27:59",36.9955,36.9929,-122.067,-122.064,NULL,NULL,1,"","Porter College, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Porter College",0
12885,2,"2015-12-23 23:26:00","2015-12-27 17:59:32",911,NULL,256565,24,"2018-06-14 01:33:57",36.9546,36.9521,-122.033,-122.025,NULL,NULL,1,"

[admin - 2015-12-27 17:59:32 +0000]: Merged with Lighthouse Field, Santa Cruz, California, USA: North: 36.9622, South: 36.9444, West: -122.045, East: -122.013","Lighthouse Field State Beach, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Lighthouse Field State Beach",0
12895,1,"2015-12-25 16:08:20","2015-12-25 16:08:20",911,NULL,256675,113,"2018-08-26 04:25:39",37.0975,37.0518,-122.137,-122.082,NULL,NULL,1,"","Fall Creek Unit, Henry Cowell Redwoods State Park, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Henry Cowell Redwoods State Park, Fall Creek Unit",0
12898,1,"2015-12-26 02:12:52","2015-12-26 02:12:52",8204,NULL,256744,10,"2018-08-13 04:40:59",37.2075,37.1262,-121.707,-121.593,NULL,NULL,1,"","Morgan Hill, California, USA","USA, California, Morgan Hill",0
12900,1,"2015-12-26 15:51:04","2015-12-26 15:51:04",911,NULL,256810,22,"2018-04-16 13:18:35",37.1645,37.1454,-122.198,-122.186,NULL,NULL,1,"","Eagle Rock Trail, Big Basin State Park, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Big Basin State Park, Eagle Rock Trail",0
12906,1,"2015-12-27 05:33:07","2015-12-27 05:33:07",2304,NULL,256878,34,"2018-07-04 04:56:59",37.9424,37.9316,-122.557,-122.54,NULL,NULL,1,"","King Mountain Open Space Preserve, Larkspur, Marin County, California, USA","USA, California, Marin County, Larkspur, King Mountain Open Space Preserve",0
12914,1,"2015-12-28 23:51:10","2015-12-28 23:51:10",911,NULL,257053,7,"2017-07-09 09:06:59",36.9577,36.9549,-122.027,-122.026,NULL,NULL,1,"","Gateway School, Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Gateway School",0
12917,1,"2015-12-29 15:24:35","2015-12-29 15:24:35",4468,NULL,257102,39,"2018-08-28 15:08:12",36.996,36.9736,-122.002,-121.983,NULL,NULL,1,"","Arana Gulch, Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Arana Gulch",0
12921,1,"2015-12-29 19:52:12","2015-12-29 19:52:12",911,NULL,257126,22,"2018-01-31 05:06:37",36.5119,36.5014,-121.777,-121.763,NULL,NULL,1,"","Garland Ranch Regional Park, Carmel Valley, Monterey Co., California, USA","USA, California, Monterey Co., Carmel Valley, Garland Ranch Regional Park",0
12934,1,"2015-12-31 18:41:40","2015-12-31 18:41:40",8227,NULL,257288,20,"2018-04-15 00:44:20",37.296,37.2351,-122.142,-122.06,NULL,NULL,1,"","Private Property, Saratoga, California, USA","USA, California, Saratoga, Private Property",0
12937,1,"2016-01-02 06:57:07","2016-01-02 06:57:07",1959,NULL,257378,4,"2017-09-11 17:23:52",37.6051,37.5954,-122.428,-122.422,NULL,NULL,1,"","San Andreas Trail, Milbrae, California, USA","USA, California, Milbrae, San Andreas Trail",0
12952,1,"2016-01-06 01:17:42","2016-01-06 01:17:42",911,NULL,257756,24,"2018-04-16 13:19:37",36.992,36.9903,-122.055,-122.051,NULL,NULL,1,"Lots of Live oaks around the edge of the parking lot.","East Remote Parking Lot, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, East Remote Parking Lot",0
12955,1,"2016-01-06 04:45:11","2016-01-06 04:45:11",911,NULL,257784,12,"2018-04-11 19:57:13",37.1975,37.1916,-122.211,-122.199,NULL,NULL,1,"","Feuer Family Grove, Big Basin State Park, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Big Basin State Park, Feuer Family Grove",0
12967,1,"2016-01-07 09:59:24","2016-01-07 09:59:24",123,NULL,257943,23,"2018-03-31 04:25:31",36.6185,36.595,-121.925,-121.9,NULL,NULL,1,"","Huckleberry Hill Nature Preserve, Monterey, California, USA","USA, California, Monterey, Huckleberry Hill Nature Preserve",0
12973,1,"2016-01-08 21:19:49","2016-01-08 21:19:49",4960,NULL,258057,6,"2017-09-15 18:15:35",37.8409,37.6389,-122.567,-122.309,NULL,NULL,1,"","near San Francisco, San Francisco Co., California, USA","USA, California, San Francisco Co., near San Francisco",0
12981,1,"2016-01-09 17:56:51","2016-01-09 17:56:51",4468,NULL,258130,6,"2017-09-13 01:28:59",36.9696,36.9618,-121.998,-121.987,NULL,NULL,1,"","Schwan Lagoon, Twin Lakes State Beach, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Twin Lakes State Beach, Schwan Lagoon",0
12991,1,"2016-01-10 03:38:27","2016-01-10 03:38:27",2304,NULL,258207,24,"2018-01-21 21:03:07",37.9073,37.8874,-122.266,-122.245,NULL,NULL,1,"","Selby Trail, Tilden Regional Park, Berkeley, California, USA","USA, California, Berkeley, Tilden Regional Park, Selby Trail",0
13001,2,"2016-01-11 22:31:12","2016-02-28 23:40:56",8261,NULL,258430,25,"2018-07-07 13:19:03",37.8847,37.6322,-122.356,-122.115,NULL,NULL,1,"","Oakland, Alameda Co., California, USA","USA, California, Alameda Co., Oakland",0
13013,1,"2016-01-12 15:33:27","2016-01-12 15:33:27",7193,NULL,258527,11,"2018-08-08 22:16:08",38.2049,38.2049,-122.521,-122.521,250,75,1,"","Tolay Regional Park, Petaluma, California, USA","USA, California, Petaluma, Tolay Regional Park",0
13015,1,"2016-01-12 18:21:56","2016-01-12 18:21:56",911,NULL,258532,5,"2018-01-11 04:17:35",36.9858,36.9844,-122.047,-122.045,NULL,NULL,1,"","Spring Court, Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Spring Court",0
13017,2,"2016-01-12 19:06:00","2016-01-12 19:06:54",3795,NULL,258535,11,"2018-03-26 06:06:30",37.2031,37.1677,-122,-121.974,NULL,NULL,1,"Mixed riparian and hardwood forest of oak, madrone, bay laurel, etc.  Land is a mix of county open space, county park, water district and private.","near Lexington Reservoir, Santa Clara Co., California, USA","USA, California, Santa Clara Co., near Lexington Reservoir",0
13044,1,"2016-01-16 16:42:43","2016-01-16 16:42:43",4468,NULL,258869,12,"2017-09-04 18:06:51",37.8616,37.8588,-122.505,-122.499,NULL,NULL,1,"","Exit 444, US 101, Sausalito, California, USA","USA, California, Sausalito, US 101, Exit 444",0
13059,2,"2016-01-18 15:56:34","2016-02-28 22:48:47",8280,NULL,259094,15,"2017-09-05 23:50:06",36.8974,36.8745,-121.839,-121.819,NULL,NULL,1,"\"common area\" in Sunset Beach community on the accessory road that leads into State Park","Sunset State Beach, Watsonville, California, USA","USA, California, Watsonville, Sunset State Beach",0
13065,2,"2016-01-19 19:35:29","2016-01-19 19:36:45",911,NULL,259207,33,"2018-06-13 22:11:08",37.0458,37.0421,-122.052,-122.047,NULL,NULL,1,"","Graham Hill Rd. near Quarry Rd., Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Graham Hill Rd. near Quarry Rd.",0
13075,1,"2016-01-21 01:40:46","2016-01-21 01:40:46",911,NULL,259606,15,"2018-04-11 19:56:07",36.97,36.9693,-122.04,-122.039,NULL,NULL,1,"","Intersection of Van Ness Ave. and Cleveland Ave., Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Santa Cruz, Intersection of Van Ness Ave. and Cleveland Ave.",0
13078,1,"2016-01-21 18:43:12","2016-01-21 18:43:12",911,NULL,259666,12,"2018-04-18 19:08:53",36.9955,36.9948,-122.062,-122.062,NULL,NULL,1,"","Media Theater, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Media Theater",0
13079,1,"2016-01-21 20:28:05","2016-01-21 20:28:05",911,NULL,259677,28,"2018-08-28 15:23:27",36.9853,36.9811,-122.065,-122.059,NULL,NULL,1,"","Arboretum, University of Caliornia Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of Caliornia Santa Cruz, Arboretum",0
13080,1,"2016-01-22 04:05:05","2016-01-22 04:05:05",4122,NULL,259707,15,"2017-12-03 00:16:56",37.0481,36.9702,-121.643,-121.519,NULL,NULL,1,"","Gilroy, California, USA","USA, California, Gilroy",0
13081,1,"2016-01-22 14:46:50","2016-01-22 14:46:50",911,NULL,259731,16,"2018-04-15 00:36:44",36.9996,36.9968,-122.067,-122.064,NULL,NULL,1,"","Kresge College, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Kresge College",0
13082,1,"2016-01-22 15:01:29","2016-01-22 15:01:29",911,NULL,259738,7,"2017-09-13 00:59:00",36.9985,36.9974,-122.059,-122.056,NULL,NULL,1,"","Classroom Unit 2, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Classroom Unit 2",0
13094,1,"2016-01-23 17:11:54","2016-01-23 17:11:54",8271,NULL,259851,7,"2017-07-06 21:40:32",37.7934,37.7907,-122.393,-122.39,NULL,NULL,1,"","Steuart and Howard St., San Francisco, California, USA","USA, California, San Francisco, Steuart and Howard St.",0
13100,1,"2016-01-23 20:50:59","2016-01-23 20:50:59",7041,NULL,259878,7,"2017-01-12 17:15:53",37.1809,37.143,-122.132,-122.094,NULL,NULL,1,"","Two Bar Rd., Boulder Creek, California, USA","USA, California, Boulder Creek, Two Bar Rd.",0
13101,1,"2016-01-23 20:51:28","2016-01-23 20:51:28",7041,NULL,259879,11,"2018-01-31 05:44:30",37.1506,37.1463,-122.13,-122.125,NULL,NULL,1,"","Fern Ave., Boulder Creek, California, USA","USA, California, Boulder Creek, Fern Ave.",0
13104,2,"2016-01-24 03:05:37","2016-02-28 23:39:19",8312,NULL,259914,34,"2018-08-28 15:54:12",37.7801,37.628,-121.746,-121.568,NULL,NULL,1,"","Altamont Hills between Tracy and Livermore, California, USA","USA, California, Altamont Hills between Tracy and Livermore",0
13108,1,"2016-01-24 16:33:29","2016-01-24 16:33:29",8271,NULL,259939,12,"2018-06-14 04:48:25",38.0229,37.9242,-122.065,-121.933,NULL,NULL,1,"","Military Ocean Terminal, Concord, California, USA","USA, California, Concord, Military Ocean Terminal",0
13123,1,"2016-01-26 05:51:50","2016-01-26 05:51:50",911,NULL,260227,20,"2018-02-13 02:47:00",36.9969,36.989,-122.057,-122.055,NULL,NULL,1,"","Jordan Gulch, University of California Santa Cruz, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., University of California Santa Cruz, Jordan Gulch",0
13140,2,"2016-01-28 19:52:47","2017-06-19 02:56:08",911,NULL,260434,42,"2017-09-10 17:59:55",37.8943,37.8924,-122.244,-122.242,NULL,NULL,1,"

[admin - 2017-06-19 02:56:08 +0000]: Merged with Regional Parks Botanic Garden: North: 37.8948, South: 37.8925, West: -122.244, East: -122.242","Regional Parks Botanic Garden, Berkeley, Alameda Co., California, USA","USA, California, Alameda Co., Berkeley, Regional Parks Botanic Garden",0
13141,1,"2016-01-28 21:00:20","2016-01-28 21:00:20",911,NULL,260448,7,"2017-08-30 06:25:22",36.9759,36.969,-122.071,-122.065,NULL,NULL,1,"","Moore Creek Preserve, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Moore Creek Preserve",0
13152,1,"2016-02-01 17:46:07","2016-02-01 17:46:07",911,NULL,260874,28,"2018-04-22 11:15:26",37.023,37.0185,-121.791,-121.785,NULL,NULL,1,"","Byrne-Milliron Forest, Corralitos, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Corralitos, Byrne-Milliron Forest",0
13160,1,"2016-02-03 15:52:00","2016-02-03 15:52:00",9,NULL,261044,12,"2018-06-14 03:50:49",38.0239,38.0137,-122.542,-122.522,NULL,NULL,1,"","Smith Ranch Rd., San Rafael, California, USA","USA, California, San Rafael, Smith Ranch Rd.",0
13180,1,"2016-02-09 02:00:18","2016-02-09 02:00:18",8370,NULL,261636,14,"2018-06-14 15:59:50",38.3209,37.8151,-123.048,-122.419,NULL,NULL,1,"","Marin Co, California, USA","USA, California, Marin Co",0
13185,1,"2016-02-11 17:38:57","2016-02-11 17:38:57",8395,NULL,261831,12,"2018-07-04 05:44:15",37.3342,37.3315,-121.884,-121.881,NULL,NULL,1,"","San Jose State University, San Jose, California, USA","USA, California, San Jose, San Jose State University",0
13207,1,"2016-02-19 16:23:43","2016-02-19 16:23:43",8420,NULL,262354,5,"2017-09-13 05:12:37",37.0835,37.0808,-122.075,-122.072,NULL,NULL,1,"","Corner of Quail Hollow Road and Marion Ave. Ben Lomond, California, USA","USA, California, Corner of Quail Hollow Road and Marion Ave. Ben Lomond",0
13210,1,"2016-02-20 00:17:43","2016-02-20 00:17:43",8420,NULL,262386,6,"2017-07-06 13:28:31",37.0972,37.0908,-122.087,-122.083,NULL,NULL,1,"","Brookside Ave. Ben Lomond, California, USA","USA, California, Brookside Ave. Ben Lomond",0
13258,1,"2016-02-28 22:01:37","2016-02-28 22:01:37",4468,NULL,264494,58,"2018-09-06 02:06:30",37.7545,37.7506,-122.443,-122.384,NULL,NULL,1,"","24th St., San Francisco, California, USA","USA, California, San Francisco, 24th St.",0
13259,1,"2016-02-28 22:02:19","2016-02-28 22:02:19",4468,NULL,264495,25,"2018-08-28 15:07:11",36.8957,36.8569,-121.669,-121.613,NULL,NULL,1,"","Aromas, California, USA","USA, California, Aromas",0
13283,1,"2016-02-28 23:36:38","2016-02-28 23:36:38",4468,NULL,264523,11,"2018-07-07 01:13:56",37.8616,37.859,-122.504,-122.5,NULL,NULL,1,"","near Rodeo Ave. and US 101 South, Exit 444, Sausalito, Marin Co., California, USA","USA, California, Marin Co., Sausalito, Exit 444, near Rodeo Ave. and US 101 South",0
13284,1,"2016-02-29 05:10:23","2016-02-29 05:10:23",7041,NULL,264543,22,"2018-08-21 18:34:04",37.2594,37.2579,-121.876,-121.874,NULL,NULL,1,"","Bass Pro Shops Outdoor World, 5160 Cherry Ave., San Jose, California, USA","USA, California, San Jose, 5160 Cherry Ave., Bass Pro Shops Outdoor World",0
13296,1,"2016-03-04 18:01:39","2016-03-04 18:01:39",6481,NULL,264826,39,"2018-04-07 21:58:27",37.828,37.797,-122.31,-122.274,NULL,NULL,1,"","West Oakland, Alameda Co, California, USA","USA, California, Alameda Co, West Oakland",0
13331,1,"2016-03-10 22:30:10","2016-03-10 22:30:10",4468,NULL,265380,34,"2018-06-14 11:13:28",37.2863,36.8505,-122.318,-121.581,NULL,NULL,1,"","Wildergarten, Santa Cruz Co., California, USA","USA, California, Santa Cruz Co., Wildergarten",0
13340,1,"2016-03-10 22:53:32","2016-03-10 22:53:32",4468,NULL,265389,11,"2018-01-19 01:45:06",36.7269,36.6523,-121.817,-121.745,NULL,NULL,1,"","Marina, Monterey Co., California, USA","USA, California, Monterey Co., Marina",0
13347,1,"2016-03-12 00:45:46","2016-03-12 00:45:46",768,NULL,265492,11,"2017-09-01 18:42:43",37.8718,37.8718,-122.264,-122.264,NULL,NULL,1,"","Near eucalyptus grove, West Gate of University of California Campus, Berkeley, Alameda Co, California, USA","USA, California, Alameda Co, Berkeley, West Gate of University of California Campus, Near eucalyptus grove",0
13351,1,"2016-03-12 15:14:30","2016-03-12 15:14:30",4468,NULL,265537,9,"2018-01-04 03:46:26",37.7747,37.7736,-122.456,-122.454,NULL,NULL,1,"","near Fulton and Stanyan St., Golden Gate Park, San Francisco, San Francisco Co., California, USA","USA, California, San Francisco Co., San Francisco, Golden Gate Park, near Fulton and Stanyan St.",0
13365,1,"2016-03-15 01:42:16","2016-03-15 01:42:16",8462,NULL,265706,12,"2018-04-10 02:43:59",37.9117,37.8941,-122.337,-122.305,NULL,NULL,1,"","Point Isabel, Richmond, California, USA","USA, California, Richmond, Point Isabel",0
13396,2,"2016-03-21 21:55:53","2016-03-23 18:36:57",2151,NULL,266182,26,"2018-09-03 20:11:44",37.8687,37.8683,-122.227,-122.228,NULL,NULL,1,"Off Claremont Avenue, part way between Alvarado Rd. and Grizzly Peak Blvd. Public property. Park at Sign Post 29, and walk up the Summit House Trail.  Mushroom was on right side of trail, just past the redwood grove.  Only mushroom I saw that day.","Claremont Canyon, Oakland, California, USA","USA, California, Oakland, Claremont Canyon",0
